Unnamed: 0,Unnamed: 0.1,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob,compoundChatGPT
609,609,2022-09-09 16:08:07+00:00,https://twitter.com/IdwarfRedwoods/status/1568270034350243841,IdwarfRedwoods,Twitter for iPhone,Taniquetil ,"flash crash and straight to 1800, lfg! $eth eth",0,0,0,0,-0.2714,"Sentiment(polarity=0.25, subjectivity=0.4)",0.5
168,168,2022-09-13 19:18:40+00:00,https://twitter.com/somelettersnmo/status/1569767537847443459,somelettersnmo,Twitter for Android,,"_eps  _bull_nft    _nft  will probably bottom out to the current new low , then build up , tons of factors to vary in , anyone telling you know they know exactly doesn't know a thing . i'm bullish as always .. incodewetrust defi primeapeplanet eth ethmerge nft",6,0,1,2,-0.2732,"Sentiment(polarity=0.09659090909090909, subjectivity=0.35113636363636364)",0.5
493,493,2022-09-10 22:14:38+00:00,https://twitter.com/GokhanSnapback/status/1568724657871667200,GokhanSnapback,Twitter for iPhone,United Kingdom,32 bones  away from 1 eth     lfg bones bonesbyjarritos jarritos bored web2 web3 nfts nftcommuntiy trending toonz bayc eth bullish ,18,3,0,2,-0.2732,"Sentiment(polarity=-0.5, subjectivity=1.0)",0.7
330,330,2022-09-12 15:01:00+00:00,https://twitter.com/arutmain/status/1569340304817168384,arutmain,Twitter Web App,"Dubai, United Arab Emirates",eth all exchanges reserve hitting 2 year low.. bullish  ,10,3,0,3,-0.2732,"Sentiment(polarity=0.0, subjectivity=0.3)",0.5
343,343,2022-09-12 13:00:58+00:00,https://twitter.com/MadYakK/status/1569310099306422272,MadYakK,Twitter for Android,the ether,gm   yakish (beyond bullish) eth ,10,0,0,6,-0.2732,"Sentiment(polarity=0.0, subjectivity=0.0)",1.0
925,925,2022-09-07 12:06:29+00:00,https://twitter.com/bitcoinagile/status/1567484447406149634,bitcoinagile,bitcoinagile,Matter Doesn't Matter,eth shifts bearish yet again. long is not optimal right now. for coinbase:ethusd by demodiaryfx_trading eth $eth  ,1,0,0,0,-0.2755,"Sentiment(polarity=0.11785714285714285, subjectivity=0.46785714285714286)",-0.7
0,0,2022-09-14 23:51:51+00:00,https://twitter.com/OzCastillo/status/1570198676273827841,OzCastillo,Twitter for iPad,🔥Hot Land😏,5 hours   themerge  flippening ethmerge ethereummerge  14sep 15sep ethereum eth $eth  invest investing bullishcriptotwitter cryptotwitter crypto cripto cryptos criptos trading criptomoneda criptomonedas,2,1,0,1,-0.296,"Sentiment(polarity=0.0, subjectivity=0.0)",0.5
121,121,2022-09-14 03:53:02+00:00,https://twitter.com/Israr_Ahmad___/status/1569896981497057280,Israr_Ahmad___,Twitter for iPhone,"Lahore, Pakistan",eth merge:  market already smashed so badly.i personally believe this sell news event absorbed by market in  last night dump.  expecting not a severe crash on ethereum again.i might be wrong.,1,0,0,2,-0.3089,"Sentiment(polarity=-0.05, subjectivity=0.5416666666666666)",-0.5
579,579,2022-09-09 22:21:05+00:00,https://twitter.com/AlexKoprivica/status/1568363892748816384,AlexKoprivica,Twitter Web App,SERBIA,eth  currently eth does not look bullish. we need to see much more upside to cancel the current view... ,37,2,0,3,-0.3102,"Sentiment(polarity=0.16666666666666666, subjectivity=0.43333333333333335)",-0.5
663,663,2022-09-09 00:42:26+00:00,https://twitter.com/mrventuresnft/status/1568037077908094977,mrventuresnft,Twitter for iPhone,Blockchain,the legend  hooked me up with this _toonz he looking fresh af thanks bro!  nfts eth nftcommunity bullish ,14,8,1,4,-0.3164,"Sentiment(polarity=0.275, subjectivity=0.35)",0.8
311,311,2022-09-12 17:49:43+00:00,https://twitter.com/BigShortRare/status/1569382765677748227,BigShortRare,Twitter for iPhone,Africa,"do you think eth will pump to $2,140 before dumping due to the bullish new everywhere right now?",1,0,0,0,-0.3182,"Sentiment(polarity=0.09902597402597402, subjectivity=0.45508658008658004)",0.5
227,227,2022-09-13 10:54:02+00:00,https://twitter.com/itscrypto_news/status/1569640542203703296,itscrypto_news,Twitter Web App,United Arab Emirates,the ethereum price is approaching critical levels as the bullish momentum continues to build ahead of the anticipated merge  altcoin cryptobearmarket eth ethmerge ethereum  ,1,1,1,1,-0.3182,"Sentiment(polarity=0.0, subjectivity=0.4)",0.7
29,29,2022-09-14 19:51:40+00:00,https://twitter.com/TC_dao_/status/1570138230871433217,TC_dao_,Twitter Web App,Lost in translation,2/2 this does not take into account the upcoming eth launch of    the possibility to arbitrage from eth to bsc is bullish and we could see the chart do cool shit during the 30 day burn/claim phase,2,0,1,1,-0.3182,"Sentiment(polarity=0.07499999999999998, subjectivity=0.7250000000000001)",0.7
236,236,2022-09-13 08:53:38+00:00,https://twitter.com/chartsIV/status/1569610242710982657,chartsIV,Twitter Web App,,"eth update, keep an eye on this!!  neckline resistance level is 1790. it was tested and rejected earlier which formed a double top, but  the rising wedge on the daily is the most concerning part right now as a break out (bearish) will lead to alts dropping heavily. ",4,2,1,0,-0.3257,"Sentiment(polarity=0.15510204081632653, subjectivity=0.36224489795918363)",-0.7
194,194,2022-09-13 15:00:13+00:00,https://twitter.com/RetrospectApps/status/1569702495345119234,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1592.21$ | -8.14% -score -14.425469297367965 market view: -1.89  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.89
19,19,2022-09-14 21:00:03+00:00,https://twitter.com/RetrospectApps/status/1570155439588876289,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1601.03$ | -0.93% -score -7.58609809264305 market view: -4.5  24h: somewhat bearish   follow for more! more info in bio    analysis ethereum predictions app tool,1,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.45
647,647,2022-09-09 07:00:10+00:00,https://twitter.com/RetrospectApps/status/1568132135478861826,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1710.64$ | 5.2% -score -12.288364295125165 market view: -1.65  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,1,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.14176364295125166
568,568,2022-09-10 01:00:13+00:00,https://twitter.com/RetrospectApps/status/1568403940756320257,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1716.7$ | 4.63% -score -37.188242424242425 market view: -0.85  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.85
161,161,2022-09-13 20:00:04+00:00,https://twitter.com/RetrospectApps/status/1569777954779004931,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1602.74$ | -7.21% -score -16.52444308409853 market view: -8.0  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.8
447,447,2022-09-11 12:00:04+00:00,https://twitter.com/RetrospectApps/status/1568932385126858754,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1769.29$ | 2.5% -score -9.455766513056835 market view: -4.88  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.11455766513056835
706,706,2022-09-08 17:00:35+00:00,https://twitter.com/RetrospectApps/status/1567920848631103488,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1635.57$ | 8.04% -score -12.602509984639017 market view: -3.33  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.46
695,695,2022-09-08 18:00:05+00:00,https://twitter.com/RetrospectApps/status/1567935823307280385,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1629.64$ | 3.97% -score -11.475645116371593 market view: -0.33  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.33
554,554,2022-09-10 06:00:03+00:00,https://twitter.com/RetrospectApps/status/1568479397287428098,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1734.66$ | 1.71% -score -10.3203202247191 market view: -4.88  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.5
502,502,2022-09-10 20:00:04+00:00,https://twitter.com/RetrospectApps/status/1568690793875128321,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1739.99$ | 1.2% -score -7.992195045695046 market view: -1.76  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,2,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.21
655,655,2022-09-09 04:00:08+00:00,https://twitter.com/RetrospectApps/status/1568086829873643520,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1668.07$ | 2.35% -score -14.009768757687578 market view: -4.57  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.14009768757687577
488,488,2022-09-10 23:00:04+00:00,https://twitter.com/RetrospectApps/status/1568736091594981377,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1777.21$ | 3.23% -score -6.554454545454545 market view: -0.65  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.65
140,140,2022-09-13 23:00:04+00:00,https://twitter.com/RetrospectApps/status/1569823254998573056,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1588.65$ | -6.94% -score -14.282180778032036 market view: -5.25  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.8
657,657,2022-09-09 03:00:03+00:00,https://twitter.com/RetrospectApps/status/1568071710804525057,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1640.83$ | 0.81% -score -13.57448895064179 market view: -4.55  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.81
133,133,2022-09-14 01:00:04+00:00,https://twitter.com/RetrospectApps/status/1569853454629195778,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1570.67$ | -7.0% -score -42.48593181818182 market view: -1.92  24h: bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-1.0
658,658,2022-09-09 02:00:06+00:00,https://twitter.com/RetrospectApps/status/1568056623683321856,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1634.18$ | 0.95% -score -12.785700898587933 market view: -1.75  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.95
188,188,2022-09-13 16:00:10+00:00,https://twitter.com/RetrospectApps/status/1569717584664170496,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1593.62$ | -7.18% -score -14.56771572871573 market view: -0.02  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.02
693,693,2022-09-08 19:00:06+00:00,https://twitter.com/RetrospectApps/status/1567950923774758923,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1633.43$ | 4.14% -score -11.56567701863354 market view: -0.14  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.14
746,746,2022-09-08 11:00:10+00:00,https://twitter.com/RetrospectApps/status/1567830146018574337,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1633.04$ | 7.87% -score -12.406178054120721 market view: -1.42  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.14
399,399,2022-09-11 21:00:03+00:00,https://twitter.com/RetrospectApps/status/1569068277053153280,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1755.63$ | 1.37% -score -7.757469387755101 market view: -1.37  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.14246938775510104
224,224,2022-09-13 11:00:11+00:00,https://twitter.com/RetrospectApps/status/1569642088806875139,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1734.53$ | -0.69% -score -16.625809480026927 market view: -3.35  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.35
829,829,2022-09-08 05:00:20+00:00,https://twitter.com/RetrospectApps/status/1567739592240992256,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1643.12$ | 8.57% -score -16.164356804601866 market view: -2.19  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.819
249,249,2022-09-13 06:00:34+00:00,https://twitter.com/RetrospectApps/status/1569566687170543617,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1717.42$ | -0.53% -score -15.570847826086956 market view: -1.0  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.15
406,406,2022-09-11 20:00:05+00:00,https://twitter.com/RetrospectApps/status/1569053184261296129,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1763.69$ | 1.36% -score -19.592204887218045 market view: -0.19  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.19
417,417,2022-09-11 18:00:05+00:00,https://twitter.com/RetrospectApps/status/1569022985570328582,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1780.42$ | 3.41% -score -10.830511627906976 market view: -7.2  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,-0.3397,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.212768115942029
877,877,2022-09-07 19:51:59+00:00,https://twitter.com/0xNikvulpieth/status/1567601596242034688,0xNikvulpieth,Twitter Web App,Twitter,"my job is so fragile, and i want to outdo my family. a crash course in swell meetings, bro. eth",0,0,0,0,-0.34,"Sentiment(polarity=0.0, subjectivity=0.5)",0.2
886,886,2022-09-07 18:10:19+00:00,https://twitter.com/TheCryptoStream/status/1567576011050459139,TheCryptoStream,Twitter Web App,The Metaverse,breaking news - saitama token ama with mr. big whale - bullish  via      saitamaeffect saitama saitamawolfpack saitapro epayme defi eth 1000xgem saitamawolfpack saitamatechnologyllc wearesaitama themerge mrbigwhale,1,1,0,2,-0.34,"Sentiment(polarity=0.0, subjectivity=0.1)",0.8
885,885,2022-09-07 18:10:37+00:00,https://twitter.com/thatcryptoguy21/status/1567576085084217344,thatcryptoguy21,Twitter Web App,,breaking news - saitama token ama with mr. big whale - bullish  via    saitamaeffect saitama saitamawolfpack saitapro epayme defi eth 1000xgem saitamawolfpack saitamatechnologyllc wearesaitama themerge mrbigwhale,1,0,0,0,-0.34,"Sentiment(polarity=0.0, subjectivity=0.1)",0.8
44,44,2022-09-14 18:27:24+00:00,https://twitter.com/RgCryptotrade/status/1570117025174806532,RgCryptotrade,Twitter Web App,France,"je vous rajoute l'volution du prix d'ethereum en 1h.  une belle zone de combat s'est installe juste au-dessus des niveaux cls. aucun signe de dynamique haussire, par consquent le scnario bearish d'hier est d'actualit. ethereummerge  eth ",1,0,0,1,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)",0.2
546,546,2022-09-10 09:19:14+00:00,https://twitter.com/Daniel89679730/status/1568529520944205824,Daniel89679730,Twitter for Android,Schweiz,"$fra chart looks very bullish. if you are not familiar with this project, you should find out more about it   ethereum eth layer1 evm ethereummerge findora zeroknowledge zkrollup ethereumprivacy crypto blockchain ",0,0,0,3,-0.34,"Sentiment(polarity=0.1708333333333333, subjectivity=0.43333333333333335)",0.8
362,362,2022-09-12 08:45:51+00:00,https://twitter.com/mrventuresnft/status/1569245894624821254,mrventuresnft,Twitter for iPhone,Blockchain, land coming in less then 6 hours  hold 1 citizen to claim 1 land. delisting is going crazy brrrrrrrrrr  lfg earthquake nftcommunity bullish eth cryptonews delist and stake ,66,30,1,6,-0.34,"Sentiment(polarity=-0.3833333333333333, subjectivity=0.48333333333333334)",0.5
717,717,2022-09-08 14:12:35+00:00,https://twitter.com/kalimber19/status/1567878569346359296,kalimber19,Twitter for iPhone,," take a look at akiyoshi, this chart is about to explode   around 350k mcap right now  ryoshi related. $aki aki  eth ",2,0,0,2,-0.34,"Sentiment(polarity=0.14285714285714285, subjectivity=0.46785714285714286)",0.5
935,935,2022-09-07 09:06:37+00:00,https://twitter.com/Batzwayz/status/1567439183140065280,Batzwayz,Twitter Web App,,_matysiak _news eth licz na atak na 1420 i crash pozycja zabezpieczona :) teraz tylko cierpliwo - ''it was never my thinking that made the big money for me. it wass always my sitting''. (tak wiem e maa pozycja ale poka swoj jak masz problem) ,0,0,0,0,-0.34,"Sentiment(polarity=0.25, subjectivity=0.55)",0.2
403,403,2022-09-11 20:19:31+00:00,https://twitter.com/btcistrust/status/1569058077130870785,btcistrust,Twitter for Android,CRYPTO WOLD,buckle up for the incoming volatile week  sep 13 - cpi data (assumed to be bearish)  sep 15 - eth merge (assumed to be bullish)  sep 16 - mt. gox claims deadline (assumed to be bearish) ,0,0,0,0,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)",0.33
508,508,2022-09-10 18:44:30+00:00,https://twitter.com/kevincrates_/status/1568671773889273856,kevincrates_,Twitter Web App,,"$eth + $btc slowing down at this range. $eth needs to break above kumocloud(1769) for this market to climb. market is over extended, and my twitter feed is aggressively bullish.  gaps down are open (eth 1659 btc 20.5k)for a fast flush of aggressive longs. trade carefully.  eth ",16,7,1,2,-0.34,"Sentiment(polarity=-0.035185185185185194, subjectivity=0.46296296296296297)",0.2
392,392,2022-09-11 23:41:12+00:00,https://twitter.com/thisisksa/status/1569108831497777153,thisisksa,Twitter for iPhone,,buckle up for the incoming volatile week  sep 13 - cpi data (assumed to be bearish)  sep 15 - eth merge (assumed to be bullish)  sep 16 - mt. gox claims deadline (assumed to be bearish) tradewithksa learnwithksa eth btcusdt nfts ,7,3,0,2,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)",0.25
592,592,2022-09-09 19:27:44+00:00,https://twitter.com/Ada28587778/status/1568320268728164352,Ada28587778,Twitter for Android,, i'm bullish  zukuverse enterthejungle zuku eth nftcommunity  ,2,0,0,1,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)",0.8
596,596,2022-09-09 19:00:02+00:00,https://twitter.com/TheCryptoStream/status/1568313298881126400,TheCryptoStream,Twitter Web App,The Metaverse,saitama in the mainstream media - saitapro news bullish  via    saitamaeffect saitama saitamawolfpack saitapro epayme defi eth 1000xgem saitamatechnologyllc wearesaitama marketwatch,4,4,1,1,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)",0.7
684,684,2022-09-08 20:32:45+00:00,https://twitter.com/EmpTy85404288/status/1567974242645311491,EmpTy85404288,Twitter Web App,"Canada, Eh",don't sleep on $bsd based. 100$ for a max wallet how can you go wrong.  just looking at all the names in the telegram already is bullish af. 277 members and growing steady    eth gem lowcapgem ,3,1,0,3,-0.34,"Sentiment(polarity=-0.16666666666666669, subjectivity=0.7)",0.8
497,497,2022-09-10 21:54:31+00:00,https://twitter.com/sailortrades/status/1568719596428877829,sailortrades,Twitter Web App,,eth daily   squeeze breakout green arros green dots still below track line with bearish bars.  ethereum crypto ,6,3,0,1,-0.34,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.19999999999999998)",-0.5
268,268,2022-09-13 02:31:44+00:00,https://twitter.com/FXScrypto/status/1569514136366682113,FXScrypto,Hootsuite Inc.,,ethereum prevented a dip below the threshold after the august dip despite the crippling fear of a crash in the market   eth crypto $ethereum $ethusd,1,0,0,3,-0.3553,"Sentiment(polarity=0.0, subjectivity=0.0)",0.4
208,208,2022-09-13 13:41:35+00:00,https://twitter.com/chubbykoda/status/1569682706367418368,chubbykoda,Twitter for iPhone,Otherside,so were no longer bullish on the eth merge? ,0,0,0,1,-0.3566,"Sentiment(polarity=0.0, subjectivity=0.0)",0.2
967,967,2022-09-07 02:12:37+00:00,https://twitter.com/TheCryptoAcadLb/status/1567334998239223808,TheCryptoAcadLb,Twitter for Android,Overseas ,"eth price update:   the breakout that followed the consolidation phase, headed ethereum's price action to the resistance level of $1,700  that being said, the bullish momentum was gained, not for long before the effects of the worldwide economic crisis stepped in again. ",0,0,0,0,-0.3612,"Sentiment(polarity=0.08333333333333333, subjectivity=0.2333333333333333)",0.5
183,183,2022-09-13 16:39:13+00:00,https://twitter.com/CryptusMedia/status/1569727412237115395,CryptusMedia,Twitter Web App,Web3,"[15/31] the ice age   the difficulty bomb will finally explode, and pow mining will grind to a halt and freeze   btw thanks to _tomar from  for a brief explanation of  performance about post-merge eth during ethcc 5 ",10,2,0,1,-0.3612,"Sentiment(polarity=0.06666666666666667, subjectivity=0.5111111111111111)",0.5
290,290,2022-09-12 22:00:43+00:00,https://twitter.com/TA_CryptoTrades/status/1569445930642083841,TA_CryptoTrades,Twitter Web App,charts,"as long as eth holds this line heading towards cpi, im bullish. if it breaks i switch my narrative. if 1680 holds minutes before cpi announcement im longing with tight sl below if not and the line breaks i immediately reverse short. overall its not looking good. ",1,0,1,0,-0.3624,"Sentiment(polarity=0.09428571428571428, subjectivity=0.31714285714285717)",-0.3
923,923,2022-09-07 12:30:11+00:00,https://twitter.com/TheBullishMoon/status/1567490411609849858,TheBullishMoon,Twitter for Android,Web 3.0,"as i said yesterday, ethereum broke down to $1.5k, following the bearish wedge pattern.  now, eth is currently testing the support at $1.5k.   if it breaks through,we could see a drop all the way to $1.4k and even lower to $1k!  if it breaks through that as well!  but! ",2,1,1,2,-0.3666,"Sentiment(polarity=-0.051851851851851864, subjectivity=0.262962962962963)",-0.5
213,213,2022-09-13 12:50:57+00:00,https://twitter.com/AmoxidEth/status/1569669966051348480,AmoxidEth,Twitter Web App,Metaverse, my last eth nft im bullish on makes some dope shit !   after 1 year building some really cool stuff popping up every day !,2,1,0,0,-0.38,"Sentiment(polarity=0.0625, subjectivity=0.5055555555555555)",0.8
201,201,2022-09-13 14:09:59+00:00,https://twitter.com/WiseAnalyze/status/1569689853993930755,WiseAnalyze,Twitter Web App,,ethereum dumped directly to july vah. potentially may see it at developing quarter vwap around 1555. remember - market crash is an opportunity to buy. just wait for bearish momentum to slow down.  eth $eth cryptocurrency ,8,0,0,1,-0.3818,"Sentiment(polarity=-0.0888888888888889, subjectivity=0.5222222222222221)",0.25
429,429,2022-09-11 15:45:23+00:00,https://twitter.com/CryptoSignalMs/status/1568989088287449090,CryptoSignalMs,Zapier.com,, eth - signal our analysis shows a bullish buying signal for $eth at price 1765.93714546754    retweet if you're not selling!   get these signals:  ,0,0,0,0,-0.4003,"Sentiment(polarity=0.0, subjectivity=0.0)",0.8
716,716,2022-09-08 14:13:11+00:00,https://twitter.com/kalimber19/status/1567878722501345281,kalimber19,Twitter for iPhone,," take a look at akiyoshi, this chart is about to explode   around 350k mcap right now  ryoshi related.  0 taxes! $aki aki  eth ",0,0,0,0,-0.4003,"Sentiment(polarity=0.14285714285714285, subjectivity=0.46785714285714286)",0.5
989,989,2022-09-06 20:19:20+00:00,https://twitter.com/DerShrink/status/1567246088456863745,DerShrink,Twitter for Android,Decentralized,_worf   so bullish on $kazu  and its pob dao protocol! 1000xgem hiddengem erc20 eth usdc staking ,2,0,0,0,-0.4003,"Sentiment(polarity=0.0, subjectivity=0.0)",0.8
82,82,2022-09-14 13:05:24+00:00,https://twitter.com/kratos_harmony/status/1570035988340310017,kratos_harmony,Twitter for iPhone,"California, US",ethereum merge is here ( 0days16hrs17mins- estimated based on difficulty and hash rate)   is switching to proof of stake! bullish news for pos blockchain  $one harmonyone crypto eth ethmerge ,17,1,0,6,-0.4003,"Sentiment(polarity=0.0, subjectivity=0.0)",0.8
726,726,2022-09-08 12:32:16+00:00,https://twitter.com/enzo305eth/status/1567853323687952386,enzo305eth,Twitter for iPhone,"Tampa, FL", and  is starting the next bull cycle. lets see what happens after the eth merge. bullish asf! ,1,0,0,0,-0.4003,"Sentiment(polarity=0.0, subjectivity=0.05)",0.8
715,715,2022-09-08 14:13:26+00:00,https://twitter.com/kalimber19/status/1567878782152851458,kalimber19,Twitter for iPhone,," take a look at akiyoshi, this chart is about to explode   around 350k mcap right now  ryoshi related.  0 taxes! $aki aki  eth ",0,0,0,0,-0.4003,"Sentiment(polarity=0.14285714285714285, subjectivity=0.46785714285714286)",0.5
115,115,2022-09-14 05:53:29+00:00,https://twitter.com/ConfessionsFR/status/1569927295779115008,ConfessionsFR,Twitter for Android,Paris ,j'ai investi 16 k  sur $eth en dca durant le crash covid.  anecdotes crypto confessions cryptomonnaies eth dca covid ,295,21,0,27,-0.4019,"Sentiment(polarity=0.0, subjectivity=0.0)",0.5
116,116,2022-09-14 05:20:35+00:00,https://twitter.com/JuanChavMaci/status/1569919014935330818,JuanChavMaci,dlvr.it,"Queretaro, Mexico","ethereum corrected lower below $1,650 against the us dollar. eth must stay above the $1,550 support zone to avoid a sharp bearish reversal. ethereum started a key downside correction and traded below the $1,650 level. the price is now trading below $1,650 and the 100 eth ",0,0,0,1,-0.4019,"Sentiment(polarity=-0.041666666666666664, subjectivity=0.6166666666666667)",-0.5
591,591,2022-09-09 19:47:03+00:00,https://twitter.com/Cryptoprenure/status/1568325131084374016,Cryptoprenure,dlvr.it,,"why the ethereum price could rally above $1,800 before a big crash  ethereum eth",0,0,0,1,-0.4019,"Sentiment(polarity=0.0, subjectivity=0.1)",0.2
112,112,2022-09-14 06:38:04+00:00,https://twitter.com/Schwung_sol/status/1569938512342032386,Schwung_sol,Twitter Web App,,"ethusdt perpetual contract (tv)- after the big crash yesterday, trying to test the new resistance of 1627.75 - potential gap up once breach resistance. eth bybit cpiinflation cryptocrash  * this is based on my own research, not a buy call, nfa dyor. ",1,0,0,3,-0.4019,"Sentiment(polarity=0.18409090909090908, subjectivity=0.6386363636363637)",0.5
590,590,2022-09-09 19:48:33+00:00,https://twitter.com/Coinboard/status/1568325505165967361,Coinboard,dlvr.it,"London, United Kingdom","why the ethereum price could rally above $1,800 before a big crash  ethereum eth ethereum ethusdt",0,0,0,1,-0.4019,"Sentiment(polarity=0.0, subjectivity=0.1)",0.25
626,626,2022-09-09 13:05:26+00:00,https://twitter.com/CryptoLunatix/status/1568224059833597952,CryptoLunatix,Twitter for iPhone,Moon ,"ethereum heading into major resistance just in time for the cpi announcement and the completion of ethereummerge next week   the trend is still bearish imo, eth can easily retest the 1k levels, worst case scenario would be tapping into $500 range  ",0,0,0,1,-0.4019,"Sentiment(polarity=-0.12604166666666666, subjectivity=0.5833333333333334)",-0.5
